,0,1,2,3,4,5,6,7
0,800307.0,-0.02,-109.46,-6.8,0.7,81.2365245417071,26.14,26.24
1,800789.8137102852,-0.004456282624091883,-109.53771858687955,-3.93649539838942,2.2176822606714404,81.2365245417071,22.653163236031727,22.903004831602345
2,802612.8296884915,-0.0021770362477786555,-109.5491148187613,-4.01619465874175,2.856277760474244,81.2365245417071,22.7810647188037,22.99169812730176
3,805328.9183437612,0.0020280659137307104,-109.5529348528011,-3.5644580888287543,2.6593772357977903,81.2365245417071,23.615410440656387,24.16766059111306
4,806776.554567496,-0.0018606115274112302,-109.56693841594455,-3.7910060736197213,2.502238529702877,81.2365245417071,23.420370577935127,24.45723243171629
5,807716.8552027418,-0.005244677951336313,-109.57721810646558,-4.032808726805402,2.6878072497041336,81.2365245417071,23.116665474799632,24.989026036518904
6,809588.3037519709,0.0014649552826365361,-109.56061413844041,-3.780434231543788,2.7418354070266453,81.2365245417071,23.309743725526744,25.508036529280062
7,811979.9522208582,0.007855597761177755,-109.50531161538969,-3.693155022091975,2.7332005676740376,81.2365245417071,23.87153256789166,25.823804562129364
8,814759.5166481981,0.011583839496874882,-109.46210743448067,-3.6514488133520078,2.394767966968474,81.2365245417071,24.26704813860255,26.08327576585696
9,817749.19942493,0.009994233165751426,-109.42751168804686,-3.365462219226646,2.26467740027196,81.2365245417071,23.983616960808664,25.54203846389402
10,820622.4013799585,0.011297028600663237,-109.4410587072759,-3.122178600647809,2.100646416293927,81.2365245417071,24.11153901801521,25.48071864222121
11,823000.2133693906,0.014687063348149112,-109.48935772039022,-3.136510693888413,2.0987200233457366,81.2365245417071,23.846649281826497,25.055972566779296
12,825281.7950576254,0.02024152615975024,-109.54433948144778,-3.22782321873987,2.1583398405486736,81.2365245417071,23.904137498358157,24.756906535902722
13,827955.8946188141,0.028608929558325714,-109.59367513035929,-3.389072451720763,2.235418734330634,81.2365245417071,23.727047642262225,24.509239964538338
14,830265.6269706335,0.026624123326002717,-109.63637831216087,-3.503353189932456,2.2904008706248575,81.2365245417071,23.945966124848695,24.217703784459943
15,833043.339620099,0.023106389665141048,-109.6731810006347,-3.454544585250678,2.2060060673506703,81.2365245417071,24.227001371995442,24.249217813800502
16,835565.1187644224,0.02012552368175022,-109.70595029416663,-3.419986433401627,2.2236595468469442,81.2365245417071,24.386432212831423,24.338732387858045
17,837801.1069552283,0.0178592832241332,-109.73503555763413,-3.4959918804121313,2.352389385180005,81.2365245417071,24.32827000661883,24.226262963898492
18,839991.5090639052,0.015992323441253235,-109.75496775718948,-3.5826032303575173,2.520766660401174,81.2365245417071,24.36283438444454,24.23943985103514
19,842509.3894737347,0.015354096901675704,-109.76860219706228,-3.566280020016727,2.5339140376349283,81.2365245417071,24.551012220109033,24.473789914814155
20,844785.2435934341,0.01609200374392021,-109.77723834610315,-3.6675729617836064,2.629910489836091,81.2365245417071,24.57362881152778,24.524140030300615
21,846849.3317611383,0.012872880593882322,-109.78405768794535,-3.7223412078360454,2.7172133552875213,81.2365245417071,24.521303893037572,24.49004119745882
22,849385.709339323,0.007744053973922726,-109.78965185228583,-3.6747558263394984,2.6066377943148256,81.2365245417071,24.520977040890482,24.506373206175702
23,851720.1350443573,0.0036515551090501863,-109.79713459074216,-3.6051989395199855,2.4589013395771735,81.2365245417071,24.317140887814848,24.306063201838164
24,853859.4200636477,0.004909557513644581,-109.82411585130436,-3.6353375614400525,2.481478434057553,81.2365245417071,24.052751360357004,24.04783926271334
25,856027.7236642292,-0.0005172373549219397,-109.8363964750395,-3.544274902207091,2.435316186824887,81.2365245417071,23.775183213885402,23.77078742647123
26,858453.940302274,-0.004320416766978582,-109.84990358569965,-3.476010341508984,2.2532353761641333,81.2365245417071,23.840029326373937,23.853830695813397
27,860694.3396447517,-0.0039697716787780255,-109.87066810045052,-3.4992857901780368,2.32260799122424,81.2365245417071,23.80800496612206,23.83472440292434
28,862769.3106747454,-0.003805425983152168,-109.88748397740879,-3.5241590030792285,2.2991538990654177,81.2365245417071,23.67073489113601,23.709719277820852
29,865092.7752085212,-0.003406883714085986,-109.89668270484313,-3.517677233157884,2.234701148174706,81.2365245417071,23.667314389016212,23.719447994255745
30,867448.3866542479,-0.003100077259256158,-109.90588923958737,-3.512040775249088,2.2458826028020247,81.2365245417071,23.84742596698617,23.882706356166732
31,869641.1946620552,-0.0029426493523431185,-109.91677206520366,-3.615483294364631,2.291202737641544,81.2365245417071,24.047431710073067,23.84348818519203
32,871693.053269847,-0.002766344957094628,-109.92450340309318,-3.6888623632381923,2.337095359855925,81.2365245417071,24.13404601004245,23.764783618774896
33,874172.2609040239,-0.002981199342988546,-109.92732077838025,-3.6810598792329166,2.35668835067849,81.2365245417071,24.183903902994768,23.857489339242843
34,876489.362971112,-0.0011661552995924896,-109.93138783064352,-3.679924525310153,2.4268866046131152,81.2365245417071,24.309624490189687,24.030692873459248
35,878658.750641886,0.001583380941194362,-109.93640502082249,-3.741195976180714,2.468130966274712,81.2365245417071,24.233928479026954,23.984940117737786
36,880895.25263299,0.0016171163659528076,-109.9391660349334,-3.7820874246251326,2.544428773448342,81.2365245417071,24.274785113434763,24.06193712017801
37,883340.4049322301,0.0017420592851478027,-109.941873468712,-3.7528608843620184,2.4998234517449394,81.2365245417071,24.445623166686303,24.288034384571514
38,885636.0393542263,0.005366511802354324,-109.9478895128951,-3.767063818606546,2.482658581269716,81.2365245417071,24.390602800640455,24.249515100472642
39,887794.4707124694,0.008194905313216367,-109.95242963658134,-3.7937186402009013,2.4800075893595928,81.2365245417071,24.23634213361138,24.116730233733833
40,890203.6692068403,0.009196333726204965,-109.95307749084469,-3.7789231568716426,2.3727706291816175,81.2365245417071,24.370339505437297,24.142113521725243
